date,air_pressure,water_vapor_pressure,relative_air_humidity,specific_air_humidity,average_cloud_cover,temperature,wind_speed,downfall,cloudy_weather
datetime64[ns],object,float64,float64,float64,float64,float64,float64,float64,float64
2012-08-16 00:00:00,1001.6,13.8,73.0,8.6,1.3,17.1,3.3,0.0,0.0
2012-08-17 00:00:00,1001.9,13.0,78.0,8.1,6.7,14.8,3.5,0.0,1.0
2012-08-18 00:00:00,997.9,13.8,80.0,8.7,3.3,15.5,3.3,0.1,0.0
2012-08-19 00:00:00,997.7,15.2,91.0,9.5,7.7,14.7,3.3,0.1,1.0
2012-08-20 00:00:00,999.5,14.8,78.0,9.3,5.7,16.9,5.0,13.9,0.0
2012-08-21 00:00:00,996.7,13.9,91.0,8.7,7.3,13.3,4.1,0.6,1.0
2012-08-22 00:00:00,989.6,12.1,83.0,7.6,7.0,12.7,3.2,2.9,1.0
2012-08-23 00:00:00,988.7,9.7,78.0,6.1,7.3,10.3,3.8,1.6,1.0
2012-08-24 00:00:00,990.3,9.0,71.0,5.7,5.7,10.5,2.5,0.1,0.0
2012-08-25 00:00:00,987,10.8,78.0,6.8,4.7,11.9,3.6,0.0,0.0
2012-08-26 00:00:00,992.6,9.1,76.0,5.7,6.3,9.7,4.3,9.5,0.0
2012-08-27 00:00:00,999.8,8.0,70.0,5.0,5.0,9.1,4.7,0.7,0.0
2012-08-28 00:00:00,991.9,9.9,67.0,6.2,7.3,12.5,7.4,0.3,1.0
2012-08-29 00:00:00,995.1,11.3,71.0,7.1,3.7,14.2,4.6,1.4,0.0
2012-08-30 00:00:00,993.8,10.7,62.0,6.7,5.7,15.5,7.9,0.0,0.0
2012-08-31 00:00:00,1004.9,9.3,76.0,5.8,6.3,9.9,5.4,0.0,0.0
2012-09-01 00:00:00,998,10.2,77.0,6.4,6.0,11.3,2.6,0.1,0.0
2012-09-02 00:00:00,992.8,12.2,81.0,7.7,7.3,13.1,5.9,1.3,1.0
2012-09-03 00:00:00,996.7,11.4,88.0,7.2,7.0,10.9,6.0,6.2,1.0
2012-09-04 00:00:00,983.3,12.0,85.0,7.6,7.7,12.2,3.4,5.4,1.0
2012-09-05 00:00:00,988.9,9.2,82.0,5.8,8.0,8.6,16.5,6.0,1.0
2012-09-06 00:00:00,994.4,8.2,75.0,5.1,7.7,8.2,7.4,14.2,1.0
2012-09-07 00:00:00,987.4,8.9,88.0,5.6,8.0,7.2,6.0,7.5,1.0
2012-09-08 00:00:00,992.8,8.3,85.0,5.2,5.3,6.6,7.6,23.1,0.0
2012-09-09 00:00:00,993.7,9.0,92.0,5.7,7.0,6.5,3.4,2.7,1.0
2012-09-10 00:00:00,984.6,11.4,68.0,7.2,6.7,14.9,7.0,0.6,1.0
2012-09-11 00:00:00,978.2,10.9,84.0,7.0,7.7,10.9,7.8,0.1,1.0
2012-09-12 00:00:00,979.8,8.3,75.0,5.3,4.0,8.6,4.0,3.5,0.0
2012-09-13 00:00:00,982,7.3,66.0,4.6,7.7,8.7,7.3,1.3,1.0
2012-09-14 00:00:00,966.4,9.5,76.0,6.2,6.0,10.4,6.9,16.5,0.0
2012-09-15 00:00:00,978.9,9.4,81.0,6.0,7.7,9.2,9.3,5.9,1.0
2012-09-16 00:00:00,979.9,10.7,83.0,6.8,7.3,10.8,4.8,0.6,1.0
2012-09-17 00:00:00,980,9.4,83.0,6.0,8.0,8.8,4.6,3.3,1.0
2012-09-18 00:00:00,981.7,8.8,80.0,5.6,4.3,8.4,3.2,0.0,0.0
2012-09-19 00:00:00,985.2,7.9,80.0,5.0,7.3,6.8,3.9,0.3,1.0
2012-09-20 00:00:00,990.2,7.3,75.0,4.6,4.0,6.8,4.3,0.0,0.0
2012-09-21 00:00:00,999.3,7.9,82.0,4.9,7.3,6.3,3.8,0.1,1.0
2012-09-22 00:00:00,1002.4,8.4,85.0,5.2,5.7,6.7,3.1,1.0,0.0
2012-09-23 00:00:00,1002.7,7.3,76.0,4.5,4.3,6.5,3.2,0.0,0.0
2012-09-24 00:00:00,999.8,7.5,89.0,4.7,3.7,4.3,3.3,0.0,0.0
2012-09-25 00:00:00,993.8,6.8,66.0,4.2,3.7,7.6,5.7,0.0,0.0
2012-09-26 00:00:00,987.8,7.3,65.0,4.6,6.0,8.7,5.6,0.0,0.0
2012-09-27 00:00:00,981.7,8.7,84.0,5.5,6.3,7.4,3.0,0.0,0.0
2012-09-28 00:00:00,984.2,8.5,81.0,5.4,5.7,7.8,3.8,2.1,0.0
2012-09-29 00:00:00,983,8.9,79.0,5.6,3.7,8.8,2.5,0.0,0.0
2012-09-30 00:00:00,986.1,8.5,75.0,5.4,6.3,9.0,3.0,0.1,0.0
2012-10-01 00:00:00,984.9,9.0,72.0,5.7,4.0,10.4,5.0,0.1,0.0
2012-10-02 00:00:00,984.3,8.5,74.0,5.4,6.0,9.3,5.1,0.1,0.0
2012-10-03 00:00:00,983.1,8.3,68.0,5.3,3.0,10.0,4.7,0.2,0.0
2012-10-04 00:00:00,978.6,7.5,63.0,4.8,4.3,9.8,6.8,0.0,0.0
2012-10-05 00:00:00,982.9,7.0,78.0,4.4,4.3,5.4,3.0,0.0,0.0
2012-10-06 00:00:00,981.4,7.2,83.0,4.6,6.3,4.9,6.2,0.0,0.0
2012-10-07 00:00:00,981.2,9.4,88.0,6.0,6.7,7.9,6.8,10.3,1.0
2012-10-08 00:00:00,986.8,7.9,86.0,5.0,8.0,5.8,6.8,12.7,1.0
2012-10-09 00:00:00,989.6,7.2,84.0,4.6,7.7,4.8,5.0,4.8,1.0
2012-10-10 00:00:00,992.9,7.7,91.0,4.8,7.7,4.6,4.2,9.5,1.0
2012-10-11 00:00:00,999.5,7.3,89.0,4.6,6.0,4.2,2.8,9.1,0.0
2012-10-12 00:00:00,1002.7,6.0,75.0,3.7,0.3,4.0,3.5,0.0,0.0
2012-10-13 00:00:00,1001.4,5.4,70.0,3.4,2.7,3.4,3.5,0.1,0.0
2012-10-14 00:00:00,996.8,5.9,76.0,3.7,3.3,3.5,6.3,0.0,0.0
2012-10-15 00:00:00,994.4,5.5,67.0,3.4,3.3,4.2,3.6,0.1,0.0
2012-10-16 00:00:00,986,5.3,68.0,3.3,4.0,3.5,2.8,0.0,0.0
2012-10-17 00:00:00,984.3,6.8,76.0,4.3,4.3,5.3,3.3,0.1,0.0
2012-10-18 00:00:00,987,7.5,83.0,4.7,4.7,5.5,2.9,0.0,0.0
2012-10-19 00:00:00,995.3,7.8,89.0,4.9,6.7,5.1,2.9,4.4,1.0
2012-10-20 00:00:00,1001.1,6.9,87.0,4.3,4.7,3.6,3.7,0.0,0.0
2012-10-21 00:00:00,1005.2,8.0,89.0,5.0,6.7,5.4,3.0,1.0,1.0
2012-10-22 00:00:00,1011.3,8.5,90.0,5.3,7.3,6.2,7.8,1.1,1.0
2012-10-23 00:00:00,1008.8,8.2,80.0,5.1,7.3,7.4,6.1,0.6,1.0
2012-10-24 00:00:00,1000.8,6.2,85.0,3.8,7.0,2.4,9.0,10.6,1.0
2012-10-25 00:00:00,987,5.1,88.0,3.2,7.3,-0.9,7.2,2.5,1.0
2012-10-26 00:00:00,984.4,5.4,83.0,3.4,7.0,0.7,8.5,12.0,1.0
2012-10-27 00:00:00,992.4,5.5,88.0,3.5,7.0,0.5,8.7,5.4,1.0
2012-10-28 00:00:00,993.3,4.0,89.0,2.5,4.7,-4.3,4.5,6.3,0.0
2012-10-29 00:00:00,985.3,3.4,86.0,2.1,5.0,-6.0,3.4,3.2,0.0
2012-10-30 00:00:00,978.4,4.0,78.0,2.6,5.0,-2.3,4.4,2.7,0.0
2012-10-31 00:00:00,972.6,4.2,67.0,2.7,3.0,0.0,5.9,0.0,0.0
2012-11-01 00:00:00,973.5,6.2,62.0,4.0,7.0,7.1,8.3,0.0,1.0
2012-11-02 00:00:00,968.5,6.3,65.0,4.0,5.7,6.4,6.3,0.0,0.0
2012-11-03 00:00:00,977.5,5.4,65.0,3.4,2.7,4.3,6.1,0.6,0.0
2012-11-04 00:00:00,982.1,5.5,82.0,3.5,2.7,1.3,2.0,0.0,0.0
2012-11-05 00:00:00,986,4.7,74.0,3.0,5.3,0.6,3.7,0.2,0.0
2012-11-06 00:00:00,977.5,4.9,76.0,3.1,5.7,0.9,8.3,0.0,0.0
2012-11-07 00:00:00,981.1,5.8,89.0,3.7,7.7,0.8,11.0,8.5,1.0
2012-11-08 00:00:00,987.6,5.5,89.0,3.5,7.0,0.2,3.3,5.1,1.0
2012-11-09 00:00:00,985.4,4.8,77.0,3.0,4.7,0.3,6.0,0.6,0.0
2012-11-10 00:00:00,977.9,6.3,65.0,4.0,8.0,6.4,7.8,2.1,1.0
2012-11-11 00:00:00,977.3,6.8,76.0,4.4,7.3,5.4,4.3,0.0,1.0
2012-11-12 00:00:00,990.5,6.4,83.0,4.0,5.7,3.3,6.8,1.1,0.0
2012-11-13 00:00:00,999.2,5.9,89.0,3.7,3.7,1.1,3.2,2.0,0.0
2012-11-14 00:00:00,995.1,7.3,81.0,4.6,6.3,5.5,6.8,1.4,0.0
2012-11-15 00:00:00,993.2,7.1,85.0,4.5,7.3,4.4,5.2,4.0,1.0
2012-11-16 00:00:00,990.2,6.3,72.0,3.9,5.7,5.0,3.3,0.1,0.0
2012-11-17 00:00:00,984.8,6.4,71.0,4.1,5.0,5.7,4.2,0.3,0.0
2012-11-18 00:00:00,980.1,5.0,63.0,3.2,1.0,3.7,6.1,0.0,0.0
2012-11-19 00:00:00,986.4,5.9,82.0,3.7,6.3,2.1,5.7,0.9,0.0
2012-11-20 00:00:00,986.4,6.5,68.0,4.1,6.0,6.6,6.9,1.9,0.0
2012-11-21 00:00:00,990.7,7.9,68.0,5.0,7.7,9.3,7.1,0.0,1.0
2012-11-22 00:00:00,990.4,7.5,83.0,4.7,7.7,5.6,6.0,0.6,1.0
2012-11-23 00:00:00,986.6,6.5,62.0,4.1,5.3,7.7,10.0,2.4,0.0
2012-11-24 00:00:00,995.9,6.1,81.0,3.9,3.3,2.9,8.9,0.1,0.0
2012-11-25 00:00:00,997.7,4.3,75.0,2.7,1.0,-0.8,2.4,0.0,0.0
2012-11-26 00:00:00,996.7,4.3,65.0,2.7,3.7,1.0,3.4,0.0,0.0
2012-11-27 00:00:00,998.9,4.4,63.0,2.8,4.0,2.1,3.6,0.0,0.0
2012-11-28 00:00:00,997.2,3.8,58.0,2.4,2.3,0.9,6.6,0.0,0.0
2012-11-29 00:00:00,995,2.9,67.0,1.8,0.0,-4.5,3.0,0.0,0.0
2012-11-30 00:00:00,996.5,2.5,59.0,1.5,4.3,-5.3,5.0,0.0,0.0
2012-12-01 00:00:00,999.8,1.8,57.0,1.2,5.3,-8.3,5.8,0.0,0.0
2012-12-02 00:00:00,1000.2,1.7,70.0,1.1,4.7,-12.0,3.9,0.0,0.0
2012-12-03 00:00:00,994.6,1.9,79.0,1.2,4.0,-12.3,4.8,0.0,0.0
2012-12-04 00:00:00,989.9,1.8,77.0,1.1,4.0,-12.7,,0.0,0.0
2012-12-05 00:00:00,991.1,2.0,83.0,1.3,8.0,-12.5,4.0,0.0,1.0
2012-12-06 00:00:00,992.2,1.9,82.0,1.2,0.7,-12.9,2.1,3.1,0.0
2012-12-07 00:00:00,997.5,2.7,77.0,1.7,3.0,-7.3,3.6,0.0,0.0
2012-12-08 00:00:00,999.7,2.3,84.0,1.4,0.0,-10.7,3.0,0.0,0.0
2012-12-09 00:00:00,992.7,2.5,61.0,1.6,2.3,-5.5,4.5,0.0,0.0
2012-12-10 00:00:00,1006.2,3.2,75.0,2.0,7.0,-4.5,4.0,0.1,1.0
2012-12-11 00:00:00,1006.4,4.2,94.0,2.6,8.0,-4.1,3.0,2.2,1.0
2012-12-12 00:00:00,999.6,3.2,88.0,2.0,6.0,-7.3,3.4,3.2,0.0
2012-12-13 00:00:00,997,2.2,83.0,1.3,0.7,-11.2,2.5,0.2,0.0
2012-12-14 00:00:00,996.6,2.2,71.0,1.4,0.7,-9.0,2.8,0.0,0.0
2012-12-15 00:00:00,987.2,3.1,55.0,1.9,3.0,-1.4,9.0,0.3,0.0
2012-12-16 00:00:00,986,4.7,60.0,3.0,4.7,3.6,7.2,0.0,0.0
2012-12-17 00:00:00,994.5,4.7,70.0,2.9,2.0,1.3,4.3,0.0,0.0
2012-12-18 00:00:00,1004.6,4.2,80.0,2.6,1.7,-2.1,2.5,0.0,0.0
2012-12-19 00:00:00,1010.5,3.9,82.0,2.4,5.3,-3.3,4.8,0.0,0.0
2012-12-20 00:00:00,1011.6,4.7,93.0,2.9,7.0,-2.6,3.8,6.1,1.0
2012-12-21 00:00:00,1011.4,3.0,74.0,1.8,2.3,-5.2,7.0,0.0,0.0
2012-12-22 00:00:00,1013.2,2.2,59.0,1.4,3.7,-6.3,4.4,0.1,0.0
2012-12-23 00:00:00,1000.4,2.3,55.0,1.5,3.7,-4.9,5.9,0.0,0.0
2012-12-24 00:00:00,980.8,2.5,53.0,1.6,5.3,-3.6,6.5,0.1,0.0
2012-12-25 00:00:00,973.2,2.7,74.0,1.7,3.7,-6.9,3.9,0.0,0.0
2012-12-26 00:00:00,970.8,2.8,86.0,1.8,4.7,-8.4,3.2,0.0,0.0
2012-12-27 00:00:00,973.3,4.0,80.0,2.6,8.0,-2.7,7.9,1.6,1.0
2012-12-28 00:00:00,991.6,4.1,72.0,2.6,7.0,-1.1,12.3,5.6,1.0
2012-12-29 00:00:00,975.9,4.8,63.0,3.1,7.3,3.0,10.0,0.8,1.0
2012-12-30 00:00:00,969.4,5.3,66.0,3.4,3.0,3.8,6.9,2.1,0.0
2012-12-31 00:00:00,966.3,4.5,75.0,2.9,3.3,-0.2,5.0,2.0,0.0
2013-01-01 00:00:00,967.7,5.7,90.0,3.7,7.0,0.6,3.2,2.8,1.0
2013-01-02 00:00:00,984.2,6.4,86.0,4.1,7.7,2.7,5.6,0.3,1.0
2013-01-03 00:00:00,981.4,6.6,81.0,4.2,6.7,3.9,10.9,5.3,1.0
2013-01-04 00:00:00,998.5,7.0,89.0,4.4,8.0,3.6,11.1,5.3,1.0
2013-01-05 00:00:00,1006.5,7.6,96.0,4.7,8.0,3.5,4.0,1.1,1.0
2013-01-06 00:00:00,1005.2,7.5,92.0,4.6,8.0,4.0,4.0,5.7,1.0
2013-01-07 00:00:00,1000.2,6.2,91.0,3.9,7.3,1.5,3.7,1.2,1.0
2013-01-08 00:00:00,999.4,7.2,92.0,4.5,6.3,3.5,5.0,4.2,0.0
2013-01-09 00:00:00,999.3,5.2,85.0,3.2,7.7,-0.1,3.5,1.2,1.0
2013-01-10 00:00:00,1004.7,4.6,88.0,2.8,4.0,-2.1,2.8,0.1,0.0
2013-01-11 00:00:00,1008.6,3.0,82.0,1.8,1.3,-7.1,3.3,0.0,0.0
2013-01-12 00:00:00,1009.3,2.5,83.0,1.5,4.0,-9.5,2.6,0.0,0.0
2013-01-13 00:00:00,1007.4,2.2,78.0,1.4,6.0,-10.1,3.5,0.0,0.0
2013-01-14 00:00:00,1002.9,2.0,80.0,1.3,1.0,-11.5,4.3,0.0,0.0
2013-01-15 00:00:00,999.4,2.0,76.0,1.3,0.7,-11.1,3.2,0.0,0.0
2013-01-16 00:00:00,1002.1,2.2,71.0,1.4,0.3,-8.8,3.8,0.0,0.0
2013-01-17 00:00:00,1007,2.1,64.0,1.3,1.3,-8.5,4.9,0.0,0.0
2013-01-18 00:00:00,1005.8,1.9,71.0,1.2,3.7,-10.7,4.1,0.0,0.0
2013-01-19 00:00:00,998.7,2.8,77.0,1.8,5.3,-7.3,3.8,0.0,0.0
2013-01-20 00:00:00,999.4,3.9,88.0,2.4,2.0,-4.6,3.0,2.7,0.0
2013-01-21 00:00:00,1003.7,2.0,63.0,1.2,3.0,-8.5,4.2,0.0,0.0
2013-01-22 00:00:00,1002.2,1.6,71.0,1.0,1.0,-12.6,2.9,0.0,0.0
2013-01-23 00:00:00,1000.1,2.8,81.0,1.8,5.7,-7.9,4.4,0.0,0.0
2013-01-24 00:00:00,1001.4,3.1,85.0,1.9,4.7,-6.8,4.2,1.8,0.0
2013-01-25 00:00:00,994.1,2.2,66.0,1.4,3.0,-7.7,5.3,0.0,0.0
2013-01-26 00:00:00,982,3.2,64.0,2.1,3.7,-2.5,5.9,0.5,0.0
2013-01-27 00:00:00,971.9,3.2,64.0,2.1,6.0,-2.7,6.6,0.2,0.0
2013-01-28 00:00:00,968.3,4.9,80.0,3.1,6.3,0.2,6.6,4.2,0.0
2013-01-29 00:00:00,971.5,4.2,76.0,2.7,3.7,-1.4,6.6,2.2,0.0
2013-01-30 00:00:00,956.7,5.4,86.0,3.5,7.3,0.4,4.6,0.4,1.0
2013-01-31 00:00:00,969.1,5.3,87.0,3.4,6.3,-0.1,5.8,3.1,0.0
2013-02-01 00:00:00,972.8,5.1,91.0,3.2,5.0,-1.4,8.8,6.8,0.0
2013-02-02 00:00:00,980.9,5.9,90.0,3.8,7.7,1.1,8.1,9.7,1.0
2013-02-03 00:00:00,979.6,3.7,79.0,2.4,2.3,-3.8,4.4,3.3,0.0
2013-02-04 00:00:00,964.4,3.7,84.0,2.4,6.7,-4.5,3.1,0.7,1.0
2013-02-05 00:00:00,968,4.4,92.0,2.9,7.3,-3.2,2.1,0.3,1.0
2013-02-06 00:00:00,984.5,4.3,85.0,2.8,5.0,-2.5,2.8,1.8,0.0
2013-02-07 00:00:00,996.3,3.1,83.0,1.9,4.3,-6.8,2.4,0.0,0.0
2013-02-08 00:00:00,1003.7,2.1,85.0,1.3,2.7,-12.1,2.6,0.0,0.0
2013-02-09 00:00:00,1008.2,1.6,80.0,1.0,0.3,-14.7,3.0,0.0,0.0
2013-02-10 00:00:00,1005,2.5,78.0,1.6,6.0,-8.6,4.6,0.2,0.0
2013-02-11 00:00:00,1004.6,3.2,74.0,2.0,2.3,-4.6,4.1,0.6,0.0
2013-02-12 00:00:00,1008.4,3.0,68.0,1.8,4.0,-4.4,3.8,0.0,0.0
2013-02-13 00:00:00,1006.3,2.9,65.0,1.8,4.3,-4.3,2.8,0.0,0.0
2013-02-14 00:00:00,1001.9,2.7,55.0,1.7,2.3,-3.0,6.9,0.1,0.0
2013-02-15 00:00:00,1001.1,2.7,51.0,1.7,1.7,-1.7,6.5,0.0,0.0
2013-02-16 00:00:00,1002.5,4.0,73.0,2.5,7.7,-1.7,,1.4,1.0
2013-02-17 00:00:00,1000.5,5.6,85.0,3.5,7.7,0.7,4.2,0.0,1.0
2013-02-18 00:00:00,1001.6,5.7,91.0,3.5,7.0,0.0,4.0,7.8,1.0
2013-02-19 00:00:00,1010.5,2.8,70.0,1.7,1.7,-5.6,4.8,5.7,0.0
2013-02-20 00:00:00,1016.4,2.9,69.0,1.8,5.7,-5.4,2.2,0.0,0.0
2013-02-21 00:00:00,1012.5,4.1,73.0,2.5,7.3,-1.3,4.6,0.0,1.0
2013-02-22 00:00:00,1010.2,5.9,90.0,3.7,7.7,1.0,4.6,0.4,1.0
2013-02-23 00:00:00,1013,6.1,85.0,3.8,6.3,2.3,2.9,0.8,0.0
2013-02-24 00:00:00,1015.7,5.8,83.0,3.6,8.0,1.7,3.5,0.0,1.0
2013-02-25 00:00:00,1018,4.4,71.0,2.7,1.0,0.4,3.3,0.2,0.0
2013-02-26 00:00:00,1015.8,5.5,73.0,3.4,7.3,2.8,7.1,0.0,1.0
2013-02-27 00:00:00,1010.9,6.0,72.0,3.7,7.3,4.4,5.4,1.7,1.0
2013-02-28 00:00:00,997.1,6.2,82.0,3.9,7.7,2.9,11.8,2.9,1.0
2013-03-01 00:00:00,1002.5,5.7,82.0,3.5,7.0,1.7,9.6,10.0,1.0
2013-03-02 00:00:00,981.7,5.9,85.0,3.8,8.0,1.9,16.7,10.7,1.0
2013-03-03 00:00:00,994.7,5.4,88.0,3.4,8.0,0.1,6.9,13.9,1.0
2013-03-04 00:00:00,991.3,6.6,89.0,4.2,8.0,2.7,5.5,16.5,1.0
2013-03-05 00:00:00,987.9,6.2,80.0,3.9,7.3,3.2,4.6,3.1,1.0
2013-03-06 00:00:00,994.3,4.5,73.0,2.8,6.0,0.1,11.9,2.8,0.0
2013-03-07 00:00:00,1004.5,3.8,74.0,2.3,5.0,-2.4,6.0,6.3,0.0
2013-03-08 00:00:00,1008.3,2.4,63.0,1.5,3.3,-6.1,4.2,0.6,0.0
2013-03-09 00:00:00,1007.6,1.7,56.0,1.1,2.0,-9.0,4.1,0.0,0.0
2013-03-10 00:00:00,1008,1.6,54.0,1.0,2.7,-8.9,4.8,0.0,0.0
2013-03-11 00:00:00,997.4,4.1,79.0,2.6,7.7,-2.3,5.3,0.7,1.0
2013-03-12 00:00:00,989.3,3.5,74.0,2.2,6.3,-3.6,6.1,10.4,0.0
2013-03-13 00:00:00,991.8,2.5,76.0,1.6,5.3,-8.6,6.5,1.1,0.0
2013-03-14 00:00:00,992.9,2.0,65.0,1.3,0.0,-8.3,4.1,2.9,0.0
2013-03-15 00:00:00,992.2,1.8,46.0,1.2,0.0,-5.3,5.0,0.0,0.0
2013-03-16 00:00:00,992,2.5,52.0,1.6,1.3,-3.4,3.9,0.0,0.0
2013-03-17 00:00:00,994.6,3.5,51.0,2.2,1.3,1.8,5.4,0.0,0.0
2013-03-18 00:00:00,1001.6,2.5,43.0,1.6,2.0,-0.4,7.2,0.0,0.0
2013-03-19 00:00:00,1000.8,1.8,47.0,1.1,3.0,-6.7,5.3,0.0,0.0
2013-03-20 00:00:00,1009.3,1.9,45.0,1.2,4.3,-4.7,5.2,0.0,0.0
2013-03-21 00:00:00,1016.2,1.4,33.0,0.9,0.7,-4.3,4.7,0.0,0.0
2013-03-22 00:00:00,1021.2,1.8,46.0,1.1,0.0,-5.8,4.9,0.0,0.0
2013-03-23 00:00:00,1022.6,2.2,57.0,1.4,0.3,-6.2,3.5,0.0,0.0
2013-03-24 00:00:00,1020.1,3.7,64.0,2.3,3.7,-0.6,3.8,0.0,0.0
2013-03-25 00:00:00,1016.1,4.5,75.0,2.8,7.7,-0.4,3.3,0.3,1.0
2013-03-26 00:00:00,1008.4,4.0,63.0,2.4,6.0,0.4,5.8,5.1,0.0
2013-03-27 00:00:00,1003,4.6,77.0,2.9,7.7,-0.4,6.2,0.5,1.0
2013-03-28 00:00:00,1005.4,4.2,74.0,2.6,5.3,-1.0,3.1,4.3,0.0
2013-03-29 00:00:00,1003.7,3.4,70.0,2.1,0.0,-3.4,3.7,2.6,0.0
2013-03-30 00:00:00,999.4,2.7,55.0,1.7,0.0,-2.7,4.1,0.0,0.0
2013-03-31 00:00:00,995.5,3.8,64.0,2.3,7.3,-1.4,7.1,0.0,1.0
2013-04-01 00:00:00,999.9,5.5,84.0,3.4,6.0,0.9,5.6,2.6,0.0
2013-04-02 00:00:00,1005,5.1,78.0,3.2,7.3,1.1,5.2,4.0,1.0
2013-04-03 00:00:00,1007.2,5.6,77.0,3.5,8.0,2.6,7.0,1.7,1.0
2013-04-04 00:00:00,1009.5,5.0,81.0,3.1,4.3,0.1,5.3,2.1,0.0
2013-04-05 00:00:00,1004.4,3.8,69.0,2.3,2.0,-1.3,3.9,2.4,0.0
2013-04-06 00:00:00,995.6,4.5,80.0,2.9,7.0,-0.9,3.3,0.7,1.0
2013-04-07 00:00:00,997.6,4.6,77.0,2.9,5.0,-0.4,4.1,4.4,0.0
2013-04-08 00:00:00,998.3,4.0,68.0,2.5,2.7,-0.3,3.0,2.6,0.0
2013-04-09 00:00:00,997.2,3.4,59.0,2.1,3.0,-0.8,5.8,0.0,0.0
2013-04-10 00:00:00,998,2.8,50.0,1.8,1.0,-0.7,4.3,0.0,0.0
2013-04-11 00:00:00,993.9,3.1,47.0,1.9,2.7,0.9,7.1,0.0,0.0
2013-04-12 00:00:00,989.4,3.8,51.0,2.4,3.0,3.1,6.1,0.0,0.0
2013-04-13 00:00:00,993.8,4.4,56.0,2.8,2.0,3.7,4.2,0.0,0.0
2013-04-14 00:00:00,991.4,5.2,59.0,3.3,5.7,5.3,11.6,0.0,0.0
2013-04-15 00:00:00,987.2,6.9,55.0,4.3,4.0,10.5,11.2,0.8,0.0
2013-04-16 00:00:00,988.5,6.2,54.0,3.9,7.3,9.3,7.0,0.0,1.0
2013-04-17 00:00:00,983.5,6.9,70.0,4.4,7.7,7.0,8.2,0.0,1.0
2013-04-18 00:00:00,972.3,7.2,71.0,4.6,7.0,7.5,8.6,0.7,1.0
2013-04-19 00:00:00,991,6.4,84.0,4.0,5.7,3.0,7.9,2.5,0.0
2013-04-20 00:00:00,1007.5,5.9,75.0,3.7,7.0,3.8,5.8,6.3,1.0
2013-04-21 00:00:00,999.6,5.2,50.0,3.2,6.3,7.8,3.5,0.8,0.0
2013-04-22 00:00:00,982.4,5.0,47.0,3.2,4.7,7.8,7.8,0.0,0.0
2013-04-23 00:00:00,974.7,5.7,59.0,3.6,6.7,6.6,10.4,0.0,1.0
2013-04-24 00:00:00,985.5,6.0,70.0,3.8,8.0,4.9,10.8,2.2,1.0
2013-04-25 00:00:00,995.2,6.1,74.0,3.8,7.3,4.3,9.0,1.8,1.0
2013-04-26 00:00:00,992.2,6.4,80.0,4.0,5.7,3.8,5.6,0.4,0.0
2013-04-27 00:00:00,994.2,5.6,75.0,3.5,4.0,2.9,4.4,1.1,0.0
2013-04-28 00:00:00,983.3,4.5,55.0,2.9,6.7,4.8,7.1,0.0,1.0
2013-04-29 00:00:00,979.7,5.7,59.0,3.6,4.7,6.5,6.5,0.0,0.0
2013-04-30 00:00:00,992,6.0,79.0,3.8,7.0,3.0,6.5,0.0,1.0
2013-05-01 00:00:00,998,4.4,53.0,2.7,6.3,5.0,7.3,3.7,0.0
2013-05-02 00:00:00,996.8,5.0,68.0,3.1,6.7,2.7,11.2,0.1,1.0
2013-05-03 00:00:00,996,5.2,72.0,3.3,7.0,2.5,7.1,1.9,1.0
2013-05-04 00:00:00,988.4,5.8,67.0,3.7,5.3,5.2,6.0,0.3,0.0
2013-05-05 00:00:00,994.3,6.5,61.0,4.1,6.3,8.2,4.6,0.2,0.0
2013-05-06 00:00:00,998.1,7.7,66.0,4.8,6.0,9.6,4.4,0.4,0.0
2013-05-07 00:00:00,1004.9,7.9,76.0,4.9,4.7,7.7,5.5,0.2,0.0
2013-05-08 00:00:00,1002.2,7.9,63.0,4.9,3.0,11.1,4.2,0.1,0.0
2013-05-09 00:00:00,990.4,9.7,78.0,6.1,7.7,10.3,4.1,0.0,1.0
2013-05-10 00:00:00,988.1,9.3,82.0,5.9,7.3,9.0,2.6,1.2,1.0
2013-05-11 00:00:00,987.6,7.6,57.0,4.8,4.0,11.4,4.6,0.4,0.0
2013-05-12 00:00:00,988.4,8.6,68.0,5.4,7.0,10.6,4.6,0.0,1.0
2013-05-13 00:00:00,983.7,7.0,56.0,4.4,3.3,10.6,8.0,1.0,0.0
2013-05-14 00:00:00,985,6.8,69.0,4.3,6.0,7.1,5.2,0.0,0.0
2013-05-15 00:00:00,991.3,6.0,51.0,3.8,4.3,9.9,7.7,0.4,0.0
2013-05-16 00:00:00,992.5,9.1,61.0,5.7,8.0,13.1,8.2,0.1,1.0
2013-05-17 00:00:00,999.7,8.7,46.0,5.5,5.3,17.6,6.0,0.0,0.0
2013-05-18 00:00:00,1001.5,12.1,51.0,7.5,2.0,20.2,3.6,0.1,0.0
2013-05-19 00:00:00,1000.1,12.6,55.0,7.9,0.3,20.2,4.0,0.1,0.0
2013-05-20 00:00:00,995.9,11.8,52.0,7.4,2.3,19.7,5.4,0.0,0.0
2013-05-21 00:00:00,991.2,11.9,72.0,7.5,5.7,14.7,6.1,0.4,0.0
2013-05-22 00:00:00,989.3,9.2,93.0,5.8,8.0,6.8,4.6,12.5,1.0
2013-05-23 00:00:00,989.6,10.6,77.0,6.7,5.3,11.9,4.0,6.1,0.0
