Navn,Stasjon,Tid(norsk normaltid),Midlere lufttrykk i stasjonsnivaa (dogn),Vanndamptrykk (dogn),Midlere relativ luftfuktighet (dogn),Spesifikk luftfuktighet,Gjennomsnittlig skydekke (dogn)
Trondheim - Voll,SN68860,25.09.2016,996,11.7,72,7.3,7
Trondheim - Voll,SN68860,26.09.2016,1001.7,11.2,79,7,4.7
Trondheim - Voll,SN68860,27.09.2016,995.7,10.1,77,6.3,6.7
Trondheim - Voll,SN68860,28.09.2016,981,9.2,71,5.9,7.7
Trondheim - Voll,SN68860,29.09.2016,967.5,9.3,79,6,7
Trondheim - Voll,SN68860,30.09.2016,972.2,8.7,82,5.6,7.7
Trondheim - Voll,SN68860,01.10.2016,988.8,8.5,87,5.4,7.3
Trondheim - Voll,SN68860,02.10.2016,1004.1,7.7,83,4.8,4
Trondheim - Voll,SN68860,03.10.2016,1018.2,6.9,86,4.2,2
Trondheim - Voll,SN68860,04.10.2016,1027.8,6.9,74,4.2,3.3
Trondheim - Voll,SN68860,05.10.2016,1029.8,6.9,79,4.2,3.3
Trondheim - Voll,SN68860,06.10.2016,1026,6.7,85,4.1,2
Trondheim - Voll,SN68860,07.10.2016,1021.2,7.4,73,4.5,1.3
Trondheim - Voll,SN68860,08.10.2016,1020.8,6.8,73,4.1,0.7
Trondheim - Voll,SN68860,09.10.2016,1020.9,5.9,68,3.6,0
Trondheim - Voll,SN68860,10.10.2016,1020.3,6.6,76,4,0.3
Trondheim - Voll,SN68860,11.10.2016,1019.6,5.8,82,3.6,0
Trondheim - Voll,SN68860,12.10.2016,1018.4,5.8,93,3.5,0
Trondheim - Voll,SN68860,13.10.2016,1016.1,5.7,93,3.5,3
Trondheim - Voll,SN68860,14.10.2016,1012.7,5.2,78,3.2,0.3
Trondheim - Voll,SN68860,15.10.2016,1011.1,4.2,52,2.6,0
Trondheim - Voll,SN68860,16.10.2016,1010.7,4.8,57,3,0.7
Trondheim - Voll,SN68860,17.10.2016,1005.4,6.6,58,4.1,3
Trondheim - Voll,SN68860,18.10.2016,1001.4,7.2,60,4.5,3.3
Trondheim - Voll,SN68860,19.10.2016,1006.7,7.1,82,4.4,0.7
Trondheim - Voll,SN68860,20.10.2016,1010.7,6.4,75,4,2
Trondheim - Voll,SN68860,21.10.2016,1012.3,4.9,57,3,1
Trondheim - Voll,SN68860,22.10.2016,1014.2,4.9,63,3,0.7
Trondheim - Voll,SN68860,23.10.2016,1014.2,5,63,3.1,3.7
Trondheim - Voll,SN68860,24.10.2016,1012.3,5.9,68,3.7,5.7
Trondheim - Voll,SN68860,25.10.2016,1008.2,5.7,77,3.5,1.7
Trondheim - Voll,SN68860,26.10.2016,998,5.7,70,3.5,7
Trondheim - Voll,SN68860,27.10.2016,989.5,7.4,72,4.7,6.7
Trondheim - Voll,SN68860,28.10.2016,988.2,7.1,88,4.5,7.3
Trondheim - Voll,SN68860,29.10.2016,1000.6,8.2,86,5.1,8
Trondheim - Voll,SN68860,30.10.2016,1009.5,7.8,86,4.8,7.3
Trondheim - Voll,SN68860,31.10.2016,1003.9,9,98,5.6,7
Trondheim - Voll,SN68860,01.11.2016,996.6,7.4,97,4.6,7.7
Trondheim - Voll,SN68860,02.11.2016,1000,5.3,94,3.3,2.7
Trondheim - Voll,SN68860,03.11.2016,998.5,5.1,91,3.2,7.7
Trondheim - Voll,SN68860,04.11.2016,996.2,4.3,73,2.7,7
Trondheim - Voll,SN68860,05.11.2016,1000.3,3.7,63,2.3,7.7
Trondheim - Voll,SN68860,06.11.2016,1005.1,2.6,66,1.6,4
Trondheim - Voll,SN68860,07.11.2016,1007.3,2.3,70,1.4,2.7
Trondheim - Voll,SN68860,08.11.2016,1004.5,2.3,63,1.4,0
Trondheim - Voll,SN68860,09.11.2016,1000.4,2.7,60,1.7,0.7
Trondheim - Voll,SN68860,10.11.2016,996.9,2.7,56,1.7,4.7
Trondheim - Voll,SN68860,11.11.2016,1001.2,3.9,72,2.4,5.7
Trondheim - Voll,SN68860,12.11.2016,999.1,4.5,70,2.8,0
Trondheim - Voll,SN68860,13.11.2016,1004,5.4,82,3.3,6.7
Trondheim - Voll,SN68860,14.11.2016,995.5,7,87,4.4,8
Trondheim - Voll,SN68860,15.11.2016,986.4,7.7,88,4.9,7
Trondheim - Voll,SN68860,16.11.2016,976.7,6,65,3.8,8
Trondheim - Voll,SN68860,17.11.2016,970.1,5.5,83,3.5,3.7
Trondheim - Voll,SN68860,18.11.2016,969.1,4.5,79,2.9,2.7
Trondheim - Voll,SN68860,19.11.2016,973.7,5.1,79,3.3,2
Trondheim - Voll,SN68860,20.11.2016,981.9,4.3,65,2.7,3.3
Trondheim - Voll,SN68860,21.11.2016,986.8,5.5,78,3.5,8
Trondheim - Voll,SN68860,22.11.2016,991.1,5.5,90,3.5,8
Trondheim - Voll,SN68860,23.11.2016,994.2,6.3,94,3.9,7.7
Trondheim - Voll,SN68860,24.11.2016,1001.1,6.3,92,3.9,7
Trondheim - Voll,SN68860,25.11.2016,990.3,8.7,92,5.5,7.7
Trondheim - Voll,SN68860,26.11.2016,985.2,6.6,85,4.2,7.3
Trondheim - Voll,SN68860,27.11.2016,1007.1,5.3,83,3.3,6.3
Trondheim - Voll,SN68860,28.11.2016,1009.1,6.1,85,3.8,7
Trondheim - Voll,SN68860,29.11.2016,994.9,5.7,73,3.6,6
Trondheim - Voll,SN68860,30.11.2016,991.4,5.9,86,3.7,6.7
Trondheim - Voll,SN68860,01.12.2016,989,5.9,92,3.7,8
Trondheim - Voll,SN68860,02.12.2016,1001.2,5.7,82,3.5,5.3
Trondheim - Voll,SN68860,03.12.2016,1001.4,6.3,95,3.9,6.7
Trondheim - Voll,SN68860,04.12.2016,996.6,7.9,89,4.9,7.3
Trondheim - Voll,SN68860,05.12.2016,1000.9,6.5,86,4.1,7
Trondheim - Voll,SN68860,06.12.2016,1008.4,5.8,86,3.6,7
Trondheim - Voll,SN68860,07.12.2016,991.8,5.8,90,3.6,7.3
Trondheim - Voll,SN68860,08.12.2016,983.2,8.8,96,5.6,7.7
Trondheim - Voll,SN68860,09.12.2016,990.5,7.4,88,4.7,7
Trondheim - Voll,SN68860,10.12.2016,990.1,5.3,91,3.3,6
Trondheim - Voll,SN68860,11.12.2016,995.8,4.2,90,2.7,6.7
Trondheim - Voll,SN68860,12.12.2016,1001.6,3.6,90,2.2,7
Trondheim - Voll,SN68860,13.12.2016,998.4,6.4,88,4,6.3
Trondheim - Voll,SN68860,14.12.2016,1006.3,5,90,3.1,3
Trondheim - Voll,SN68860,15.12.2016,1006.6,5,93,3.1,6
Trondheim - Voll,SN68860,16.12.2016,1008.9,5.4,96,3.3,6
Trondheim - Voll,SN68860,17.12.2016,1007.2,6,93,3.7,8
Trondheim - Voll,SN68860,18.12.2016,1006.2,7,91,4.4,8
Trondheim - Voll,SN68860,19.12.2016,1002,9.8,94,6.1,7.3
Trondheim - Voll,SN68860,20.12.2016,995.3,6.6,73,4.1,4
Trondheim - Voll,SN68860,21.12.2016,982.3,4.8,54,3.1,4.7
Trondheim - Voll,SN68860,22.12.2016,982.7,4.8,68,3,3.7
Trondheim - Voll,SN68860,23.12.2016,984.6,5.4,80,3.4,7
Trondheim - Voll,SN68860,24.12.2016,966.6,5,69,3.2,6
Trondheim - Voll,SN68860,25.12.2016,968.4,6.8,88,4.4,7
Trondheim - Voll,SN68860,26.12.2016,965.3,5.3,80,3.4,6
Trondheim - Voll,SN68860,27.12.2016,1002.1,5.2,75,3.2,7
Trondheim - Voll,SN68860,28.12.2016,1009.2,6.6,88,4.1,6.3
Trondheim - Voll,SN68860,29.12.2016,1000.2,8.1,92,5.1,8
Trondheim - Voll,SN68860,30.12.2016,988.6,7.4,78,4.7,8
Trondheim - Voll,SN68860,31.12.2016,984.1,6.2,80,3.9,7.3
Trondheim - Voll,SN68860,01.01.2017,991.4,5.7,89,3.6,7.3
Trondheim - Voll,SN68860,02.01.2017,994,5,93,3.1,8
Trondheim - Voll,SN68860,03.01.2017,974.7,5.3,93,3.4,7.3
Trondheim - Voll,SN68860,04.01.2017,997.3,2.7,82,1.7,4
Trondheim - Voll,SN68860,05.01.2017,1014.1,2.5,83,1.5,8
Trondheim - Voll,SN68860,06.01.2017,1000.9,4.3,80,2.7,4
Trondheim - Voll,SN68860,07.01.2017,1003,5.9,86,3.6,7
Trondheim - Voll,SN68860,08.01.2017,998.7,5.6,71,3.5,7
Trondheim - Voll,SN68860,09.01.2017,988.2,6.3,81,4,7.7
Trondheim - Voll,SN68860,10.01.2017,977.1,5.4,65,3.4,5.3
Trondheim - Voll,SN68860,11.01.2017,956.8,5.5,70,3.6,6.7
Trondheim - Voll,SN68860,12.01.2017,956.8,4.7,86,3,6.7
Trondheim - Voll,SN68860,13.01.2017,968.8,4.9,88,3.2,6.3
Trondheim - Voll,SN68860,14.01.2017,984.1,4.8,91,3,5.7
Trondheim - Voll,SN68860,15.01.2017,999.5,4.9,91,3,7.3
Trondheim - Voll,SN68860,16.01.2017,1008.1,4.5,85,2.8,4.7
Trondheim - Voll,SN68860,17.01.2017,1007.1,6.5,95,4.1,4.7
Trondheim - Voll,SN68860,18.01.2017,1001.5,7.1,79,4.4,6.7
Trondheim - Voll,SN68860,19.01.2017,1002.4,6,73,3.8,7.3
Trondheim - Voll,SN68860,20.01.2017,1003.5,7.5,92,4.6,5.7
Trondheim - Voll,SN68860,21.01.2017,1008.7,8.2,92,5.1,5.7
Trondheim - Voll,SN68860,22.01.2017,1001.9,6.7,79,4.2,8
Trondheim - Voll,SN68860,23.01.2017,996.9,6.7,86,4.2,6
Trondheim - Voll,SN68860,24.01.2017,1000,5.5,78,3.5,6
Trondheim - Voll,SN68860,25.01.2017,995.4,6.3,69,3.9,6.7
Trondheim - Voll,SN68860,26.01.2017,1001.1,7.3,85,4.6,5.7
Trondheim - Voll,SN68860,27.01.2017,999.5,5,94,3.1,8
Trondheim - Voll,SN68860,28.01.2017,996.6,4.7,64,2.9,3
Trondheim - Voll,SN68860,29.01.2017,987.1,5.3,66,3.3,7
Trondheim - Voll,SN68860,30.01.2017,996.6,5.8,90,3.6,4.7
Trondheim - Voll,SN68860,31.01.2017,1002.8,4,83,2.5,4.3
Trondheim - Voll,SN68860,01.02.2017,997.7,3.5,73,2.2,6
Trondheim - Voll,SN68860,02.02.2017,989.8,5.2,89,3.2,6
Trondheim - Voll,SN68860,03.02.2017,989.1,4.8,88,3.1,1.3
Trondheim - Voll,SN68860,04.02.2017,991,4.2,79,2.7,0
Trondheim - Voll,SN68860,05.02.2017,999.9,4.3,66,2.7,0.3
Trondheim - Voll,SN68860,06.02.2017,1012.3,4,59,2.5,0.7
Trondheim - Voll,SN68860,07.02.2017,1021.5,2,47,1.2,0.7
Trondheim - Voll,SN68860,08.02.2017,1028.3,1.5,44,0.9,0.7
Trondheim - Voll,SN68860,09.02.2017,1028.5,1.9,45,1.2,1
Trondheim - Voll,SN68860,10.02.2017,1025,2.2,45,1.3,4.3
Trondheim - Voll,SN68860,11.02.2017,1024.3,2.9,64,1.8,0
Trondheim - Voll,SN68860,12.02.2017,1021.8,3.4,68,2,3
Trondheim - Voll,SN68860,13.02.2017,1021,6.1,72,3.7,6.7
Trondheim - Voll,SN68860,14.02.2017,1019,5.8,78,3.6,7.3
Trondheim - Voll,SN68860,15.02.2017,1010.5,4.7,81,2.9,1.3
Trondheim - Voll,SN68860,16.02.2017,998,6.7,94,4.2,8
Trondheim - Voll,SN68860,17.02.2017,998.5,6.9,89,4.3,7.3
Trondheim - Voll,SN68860,18.02.2017,989.2,7.4,88,4.6,8
Trondheim - Voll,SN68860,19.02.2017,979.5,7.4,91,4.7,8
Trondheim - Voll,SN68860,20.02.2017,972.9,5.5,95,3.5,6.7
Trondheim - Voll,SN68860,21.02.2017,975.2,4.6,89,3,5
Trondheim - Voll,SN68860,22.02.2017,957.9,5.4,86,3.5,6.7
Trondheim - Voll,SN68860,23.02.2017,970.9,4.2,84,2.7,4.7
Trondheim - Voll,SN68860,24.02.2017,983.4,4.5,90,2.9,6.3
Trondheim - Voll,SN68860,25.02.2017,982.9,3.9,78,2.5,4.3
Trondheim - Voll,SN68860,26.02.2017,978.1,5.9,92,3.8,7.3
Trondheim - Voll,SN68860,27.02.2017,972.9,5.4,84,3.5,5.3
Trondheim - Voll,SN68860,28.02.2017,964.5,5,71,3.2,6.3
Trondheim - Voll,SN68860,01.03.2017,965.8,4.1,55,2.6,5
Trondheim - Voll,SN68860,02.03.2017,975.7,3.7,75,2.4,3
Trondheim - Voll,SN68860,03.03.2017,982.3,4.3,82,2.7,6.7
Trondheim - Voll,SN68860,04.03.2017,990.1,3.5,63,2.2,2.7
Trondheim - Voll,SN68860,05.03.2017,994.3,2.7,53,1.7,0
Trondheim - Voll,SN68860,06.03.2017,1002.2,2.2,48,1.4,0
Trondheim - Voll,SN68860,07.03.2017,1005.4,1.9,45,1.2,0
Trondheim - Voll,SN68860,08.03.2017,991.8,2.5,53,1.5,2.7
Trondheim - Voll,SN68860,09.03.2017,987.2,3.7,64,2.3,3
Trondheim - Voll,SN68860,10.03.2017,1002.3,4.8,72,3,4
Trondheim - Voll,SN68860,11.03.2017,1003.8,4.4,72,2.8,4.3
Trondheim - Voll,SN68860,12.03.2017,1001.2,6.3,82,4,7
Trondheim - Voll,SN68860,13.03.2017,995.3,6.8,88,4.3,6
Trondheim - Voll,SN68860,14.03.2017,982.4,6.2,73,3.9,8
Trondheim - Voll,SN68860,15.03.2017,985.4,6,80,3.8,7.7
Trondheim - Voll,SN68860,16.03.2017,983.4,5.8,74,3.7,6.7
Trondheim - Voll,SN68860,17.03.2017,967.1,5.5,80,3.6,5.7
Trondheim - Voll,SN68860,18.03.2017,979.9,4.9,84,3.1,7
Trondheim - Voll,SN68860,19.03.2017,979.3,3.5,62,2.2,4
Trondheim - Voll,SN68860,20.03.2017,971.4,4.4,53,2.9,7
Trondheim - Voll,SN68860,21.03.2017,966.9,5.1,63,3.3,3.7
Trondheim - Voll,SN68860,22.03.2017,985.6,5.3,83,3.4,8
Trondheim - Voll,SN68860,23.03.2017,1002.4,4.9,83,3,8
Trondheim - Voll,SN68860,24.03.2017,1002.3,5.5,79,3.4,7.3
Trondheim - Voll,SN68860,25.03.2017,1003.1,6.9,77,4.3,7.7
Trondheim - Voll,SN68860,26.03.2017,1003.1,8.7,88,5.4,7.3
Trondheim - Voll,SN68860,27.03.2017,1002.4,7.8,84,4.8,6.3
Trondheim - Voll,SN68860,28.03.2017,1005.3,4.9,76,3,8
Trondheim - Voll,SN68860,29.03.2017,1002.9,3.9,67,2.4,2
Trondheim - Voll,SN68860,30.03.2017,997.2,4.2,68,2.6,5.7
Trondheim - Voll,SN68860,31.03.2017,992.6,6,77,3.8,2
Trondheim - Voll,SN68860,01.04.2017,983,8.1,90,5.2,5.7
Trondheim - Voll,SN68860,02.04.2017,995.9,8.7,92,5.5,7
Trondheim - Voll,SN68860,03.04.2017,1001.5,8.1,81,5,8
Trondheim - Voll,SN68860,04.04.2017,991.7,6.6,73,4.2,4.7
Trondheim - Voll,SN68860,05.04.2017,989.8,6.3,79,4,6.3
Trondheim - Voll,SN68860,06.04.2017,993.2,7,91,4.4,7.7
Trondheim - Voll,SN68860,07.04.2017,997.3,6.2,83,3.9,6.3
Trondheim - Voll,SN68860,08.04.2017,995.4,7.6,87,4.8,8
Trondheim - Voll,SN68860,09.04.2017,990.4,7.8,74,4.9,8
Trondheim - Voll,SN68860,10.04.2017,983.1,6.9,88,4.4,7.7
Trondheim - Voll,SN68860,11.04.2017,992.4,4.9,74,3.1,5.7
Trondheim - Voll,SN68860,12.04.2017,983.8,4.1,60,2.6,1.3
Trondheim - Voll,SN68860,13.04.2017,986.6,4.3,65,2.7,6
Trondheim - Voll,SN68860,14.04.2017,991.3,4.9,75,3,2
Trondheim - Voll,SN68860,15.04.2017,991.3,3.7,55,2.3,2
Trondheim - Voll,SN68860,16.04.2017,996.3,3.9,56,2.5,4.3
Trondheim - Voll,SN68860,17.04.2017,1004.9,3.8,52,2.4,2.3
Trondheim - Voll,SN68860,18.04.2017,1015.3,4,56,2.5,3
Trondheim - Voll,SN68860,19.04.2017,1011.3,4.8,60,3,7.3
Trondheim - Voll,SN68860,20.04.2017,995.2,6.7,81,4.2,7
Trondheim - Voll,SN68860,21.04.2017,986,6,84,3.8,8
Trondheim - Voll,SN68860,22.04.2017,993.5,5.8,84,3.7,7
Trondheim - Voll,SN68860,23.04.2017,992.7,5.3,84,3.3,5.7
Trondheim - Voll,SN68860,24.04.2017,988,4.4,66,2.7,3.3
Trondheim - Voll,SN68860,25.04.2017,990.2,4.9,64,3.1,5.3
Trondheim - Voll,SN68860,26.04.2017,991.9,5.5,79,3.4,5.7
Trondheim - Voll,SN68860,27.04.2017,995.5,5.2,75,3.3,3.3
Trondheim - Voll,SN68860,28.04.2017,1005.7,4.2,58,2.6,1.3
Trondheim - Voll,SN68860,29.04.2017,1007,4.1,47,2.5,1.7
Trondheim - Voll,SN68860,30.04.2017,1004.5,5.6,66,3.5,1
Trondheim - Voll,SN68860,01.05.2017,1009.6,5.5,56,3.4,2
Trondheim - Voll,SN68860,02.05.2017,1017.6,5.7,58,3.5,1.3
Trondheim - Voll,SN68860,03.05.2017,1022.5,5.7,62,3.5,1
Trondheim - Voll,SN68860,04.05.2017,1022.6,5.8,58,3.5,7
Trondheim - Voll,SN68860,05.05.2017,1016.1,6.8,53,4.2,3
Trondheim - Voll,SN68860,06.05.2017,1006.8,8.2,80,5.1,7.3
Trondheim - Voll,SN68860,07.05.2017,1008.4,5.3,65,3.3,-
Trondheim - Voll,SN68860,08.05.2017,1010.9,5,65,3.1,6
Trondheim - Voll,SN68860,09.05.2017,1000.9,5.4,74,3.3,-
Trondheim - Voll,SN68860,10.05.2017,992.6,4.1,55,2.6,4.3
Trondheim - Voll,SN68860,11.05.2017,990.4,4.7,51,2.9,4.3
Trondheim - Voll,SN68860,12.05.2017,995.5,5.1,50,3.2,3.3
Trondheim - Voll,SN68860,13.05.2017,998.7,6,49,3.7,1.3
Trondheim - Voll,SN68860,14.05.2017,1000.4,7.6,59,4.7,3.3
Trondheim - Voll,SN68860,15.05.2017,1007.4,7.2,61,4.5,5.3
Trondheim - Voll,SN68860,16.05.2017,1003,7.9,60,4.9,4
Trondheim - Voll,SN68860,17.05.2017,1001.1,10.2,76,6.4,6
Trondheim - Voll,SN68860,18.05.2017,993.6,11.4,80,7.2,7.3
Trondheim - Voll,SN68860,19.05.2017,1001.5,9.5,74,5.9,-
Trondheim - Voll,SN68860,20.05.2017,1003.5,9.2,66,5.7,0.7
Trondheim - Voll,SN68860,21.05.2017,1004,10,83,6.2,7.3
Trondheim - Voll,SN68860,22.05.2017,1002.5,9.6,94,6,8
Trondheim - Voll,SN68860,23.05.2017,999.6,8.9,79,5.5,5
Trondheim - Voll,SN68860,24.05.2017,999.7,9.6,83,6,5.7
Trondheim - Voll,SN68860,25.05.2017,1000.5,10,89,6.3,8
Trondheim - Voll,SN68860,26.05.2017,1003.9,11.3,93,7.1,8
Trondheim - Voll,SN68860,27.05.2017,1000,13.1,87,8.2,7.3
Trondheim - Voll,SN68860,28.05.2017,994.8,13,87,8.2,7.7
Trondheim - Voll,SN68860,29.05.2017,998.7,7.8,67,4.9,2
Trondheim - Voll,SN68860,30.05.2017,992.5,7.6,70,4.8,2.3
Trondheim - Voll,SN68860,31.05.2017,994.8,6.5,72,4.1,6
Trondheim - Voll,SN68860,01.06.2017,1000.4,7.5,83,4.7,7.3
Trondheim - Voll,SN68860,02.06.2017,1001.6,6.5,58,4,2.3
Trondheim - Voll,SN68860,03.06.2017,998.1,9.4,72,5.9,6.3
Trondheim - Voll,SN68860,04.06.2017,990.7,11.1,83,7,5.7
Trondheim - Voll,SN68860,05.06.2017,988,9,73,5.7,5.3
Trondheim - Voll,SN68860,06.06.2017,988.5,9.7,61,6.2,-
Trondheim - Voll,SN68860,07.06.2017,990.2,9.5,47,6,-
Trondheim - Voll,SN68860,08.06.2017,990.6,9.4,52,5.9,-
Trondheim - Voll,SN68860,09.06.2017,994,9.9,53,6.2,4
Trondheim - Voll,SN68860,10.06.2017,995.7,13.5,84,8.4,7.3
Trondheim - Voll,SN68860,11.06.2017,988.8,14.4,86,9.1,6
Trondheim - Voll,SN68860,12.06.2017,981.4,12.7,90,8.1,-
Trondheim - Voll,SN68860,13.06.2017,992.3,12.3,89,7.7,6.7
Trondheim - Voll,SN68860,14.06.2017,999.1,11.4,79,7.2,-
Trondheim - Voll,SN68860,15.06.2017,995.3,11.6,68,7.3,5.7
Trondheim - Voll,SN68860,16.06.2017,993.2,12.6,78,8,6.7
Trondheim - Voll,SN68860,17.06.2017,999,11.7,83,7.3,6.3
Trondheim - Voll,SN68860,18.06.2017,997.4,12.1,88,7.6,7
Trondheim - Voll,SN68860,19.06.2017,996.9,10.8,84,6.7,6.3
Trondheim - Voll,SN68860,20.06.2017,993.3,9.5,87,6,8
Trondheim - Voll,SN68860,21.06.2017,998.4,9.5,83,5.9,7.3
Trondheim - Voll,SN68860,22.06.2017,993.1,9.6,70,6,-
Trondheim - Voll,SN68860,23.06.2017,985.8,12.1,76,7.7,6
Trondheim - Voll,SN68860,24.06.2017,982.1,10.4,74,6.6,7.3
Trondheim - Voll,SN68860,25.06.2017,977.3,9.3,68,5.9,-
Trondheim - Voll,SN68860,26.06.2017,984,9.7,85,6.1,7.3
Trondheim - Voll,SN68860,27.06.2017,995.9,8.5,76,5.3,5.3
Trondheim - Voll,SN68860,28.06.2017,997.5,7.9,61,4.9,2.7
Trondheim - Voll,SN68860,29.06.2017,995.1,9.9,59,6.2,1
Trondheim - Voll,SN68860,30.06.2017,993.1,8.1,34,5.1,0.3
Trondheim - Voll,SN68860,01.07.2017,989.5,11,62,6.9,4.3
Trondheim - Voll,SN68860,02.07.2017,986.1,11.6,84,7.4,7.3
Trondheim - Voll,SN68860,03.07.2017,991.9,9.9,74,6.2,6.7
Trondheim - Voll,SN68860,04.07.2017,999.6,9.8,79,6.1,6.7
Trondheim - Voll,SN68860,05.07.2017,1003,8.5,69,5.3,5.7
Trondheim - Voll,SN68860,06.07.2017,1001.6,8.6,67,5.4,5
Trondheim - Voll,SN68860,07.07.2017,995.2,10,62,6.3,5
Trondheim - Voll,SN68860,08.07.2017,994.6,11.2,84,7.1,8
Trondheim - Voll,SN68860,09.07.2017,991.2,11.4,79,7.2,-
Trondheim - Voll,SN68860,10.07.2017,991.2,11,70,6.9,4.7
Trondheim - Voll,SN68860,11.07.2017,990.2,11.6,83,7.3,8
Trondheim - Voll,SN68860,12.07.2017,990.4,10.7,85,6.8,7.7
Trondheim - Voll,SN68860,13.07.2017,996.7,9.9,79,6.2,7.3
Trondheim - Voll,SN68860,14.07.2017,997.2,9.4,77,5.9,7
Trondheim - Voll,SN68860,15.07.2017,996.4,10.6,69,6.6,4.7
Trondheim - Voll,SN68860,16.07.2017,991.3,11.7,77,7.4,7
Trondheim - Voll,SN68860,17.07.2017,991.4,9.9,77,6.2,-
Trondheim - Voll,SN68860,18.07.2017,1000.2,11.1,87,6.9,8
Trondheim - Voll,SN68860,19.07.2017,1004.1,10.8,79,6.7,6.3
Trondheim - Voll,SN68860,20.07.2017,998.4,11.2,70,7,1
Trondheim - Voll,SN68860,21.07.2017,997.3,12.5,57,7.8,0
Trondheim - Voll,SN68860,22.07.2017,1003.3,14.4,70,9,3
Trondheim - Voll,SN68860,23.07.2017,1002,13.7,70,8.5,3
Trondheim - Voll,SN68860,24.07.2017,999.9,11.4,55,7.1,3
Trondheim - Voll,SN68860,25.07.2017,999.5,13.9,72,8.7,3.7
Trondheim - Voll,SN68860,26.07.2017,993.3,15.7,80,9.9,6
Trondheim - Voll,SN68860,27.07.2017,985.7,13.6,61,8.6,5
Trondheim - Voll,SN68860,28.07.2017,985.6,13.6,68,8.6,-
Trondheim - Voll,SN68860,29.07.2017,987.2,12.1,68,7.7,3.3
Trondheim - Voll,SN68860,30.07.2017,988.2,13.1,70,8.3,-
Trondheim - Voll,SN68860,31.07.2017,985.2,13.7,78,8.7,-
Trondheim - Voll,SN68860,01.08.2017,992.2,13.6,81,8.5,6
Trondheim - Voll,SN68860,02.08.2017,992,13.3,84,8.4,4.7
Trondheim - Voll,SN68860,03.08.2017,990.3,12.7,70,8,2
Trondheim - Voll,SN68860,04.08.2017,982.9,12.4,67,7.9,6.3
Trondheim - Voll,SN68860,05.08.2017,986.1,12.9,71,8.2,5.7
Trondheim - Voll,SN68860,06.08.2017,990.4,13.5,73,8.5,5.3
Trondheim - Voll,SN68860,07.08.2017,995.2,13.8,86,8.7,7.3
Trondheim - Voll,SN68860,08.08.2017,999.9,12.5,79,7.8,6
Trondheim - Voll,SN68860,09.08.2017,1001.2,12.6,76,7.9,5.7
Trondheim - Voll,SN68860,10.08.2017,995.9,12.8,79,8,7
Trondheim - Voll,SN68860,11.08.2017,988.6,13.5,81,8.5,6.3
Trondheim - Voll,SN68860,12.08.2017,988,11.7,83,7.4,7.3
Trondheim - Voll,SN68860,13.08.2017,993.3,9.3,76,5.9,5.3
Trondheim - Voll,SN68860,14.08.2017,1002.9,9.4,67,5.8,7
Trondheim - Voll,SN68860,15.08.2017,999.9,11.1,72,6.9,6.7
Trondheim - Voll,SN68860,16.08.2017,997.4,12.9,85,8.1,7
Trondheim - Voll,SN68860,17.08.2017,995.9,11.4,67,7.2,6.7
Trondheim - Voll,SN68860,18.08.2017,990,12,66,7.6,5.3
Trondheim - Voll,SN68860,19.08.2017,983.7,13.4,83,8.5,6
Trondheim - Voll,SN68860,20.08.2017,988.2,12.8,92,8.1,7.7
Trondheim - Voll,SN68860,21.08.2017,1002.3,10.4,80,6.5,8
Trondheim - Voll,SN68860,22.08.2017,1006.9,9.8,79,6.1,7.3
Trondheim - Voll,SN68860,23.08.2017,1001.6,10,83,6.2,-
Trondheim - Voll,SN68860,24.08.2017,996.8,9.6,77,6,-
Trondheim - Voll,SN68860,25.08.2017,997.3,9.5,82,6,-
Trondheim - Voll,SN68860,26.08.2017,1000.9,9.3,76,5.8,8
Trondheim - Voll,SN68860,27.08.2017,999,9.2,72,5.8,1.3
Trondheim - Voll,SN68860,28.08.2017,992,11.6,75,7.3,6.7
Trondheim - Voll,SN68860,29.08.2017,987.3,12.5,85,7.9,7.3
Trondheim - Voll,SN68860,30.08.2017,989.6,9.4,68,5.9,3.3
Trondheim - Voll,SN68860,31.08.2017,994.3,10.7,78,6.7,7
Trondheim - Voll,SN68860,01.09.2017,1000.1,10.7,83,6.7,5.7
Trondheim - Voll,SN68860,02.09.2017,1004.7,10,74,6.2,2.3
Trondheim - Voll,SN68860,03.09.2017,1004.5,9.7,67,6,0
Trondheim - Voll,SN68860,04.09.2017,1004.4,8.8,57,5.5,4.3
Trondheim - Voll,SN68860,05.09.2017,998.9,10.3,63,6.5,6.3
Trondheim - Voll,SN68860,06.09.2017,993.4,11,68,6.9,7.3
Trondheim - Voll,SN68860,07.09.2017,992.1,9.8,65,6.1,7.7
Trondheim - Voll,SN68860,08.09.2017,983.4,8.1,59,5.1,4.7
Trondheim - Voll,SN68860,09.09.2017,979.9,9.4,65,6,5
Trondheim - Voll,SN68860,10.09.2017,975.3,11.6,83,7.5,7.3
Trondheim - Voll,SN68860,11.09.2017,973.2,10.2,66,6.5,2.3
Trondheim - Voll,SN68860,12.09.2017,972.3,9.9,61,6.4,4.7
Trondheim - Voll,SN68860,13.09.2017,973.8,11.8,86,7.6,7.7
Trondheim - Voll,SN68860,14.09.2017,978,11.8,87,7.5,6.3
Trondheim - Voll,SN68860,15.09.2017,986,11.2,84,7.1,6
Trondheim - Voll,SN68860,16.09.2017,996.7,10.2,84,6.4,6.7
